unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_latlong,dropoff_latlong,pickup_community_area,dropoff_community_area
90f4f549-dd83-48af-8414-a1d945c781e0,5e20284427ffd65cd20e9b43aab7ea98bcbfb360faf4aadca05f07b6939e38f3a13e135d0150689220f52bc86d1c36e3827b3635bc8c199f315afc446179dcfe,2020-11-22 18:15:00 UTC,2020-11-22 18:30:00 UTC,41.884987192,-87.620992913,41.879255084,-87.642648998,"41.884987192,-87.620992913","41.879255084,-87.642648998",32,28
98a7a24d-7818-4257-8197-48cf45277c8f,1b84d02f4f9b66792e2b5fb36d19ec7f5a4eb96f26ed6c699eb05d2ffa0f24bc5b459a587b23c7ac1a4ba121d1e3250dc42ac2b5cc5af68fc2d7400bac240430,2020-11-22 19:15:00 UTC,2020-11-22 19:30:00 UTC,41.884987192,-87.620992913,41.879255084,-87.642648998,"41.884987192,-87.620992913","41.879255084,-87.642648998",32,28
3f4f1335-13c1-4595-b76a-3cbeb9ad2c22,8d13a17fa4a113443a9cfcc5dbff1b4aac32c0e0c2f96a2bfecaa6a3421c7398e84d28a0918a6aee6a240187d765e8ec9a8566f1d6f370b4096cde7be4527f15,2020-11-22 16:00:00 UTC,2020-11-22 16:15:00 UTC,41.884987192,-87.620992913,41.879255084,-87.642648998,"41.884987192,-87.620992913","41.879255084,-87.642648998",32,28
ce3edf3a-e0c8-42ce-8ff6-191d5f35c1b7,e9fc2f81145c244007f76cdcb5aeb4df32d68cd4c23c164da765d98e48b176118b02a76380a44524d3f16cf675e5cd49ea530f340597f4430a942cbf6a7e3ab0,2020-11-22 18:00:00 UTC,2020-11-22 18:00:00 UTC,41.884987192,-87.620992913,41.879255084,-87.642648998,"41.884987192,-87.620992913","41.879255084,-87.642648998",32,28
3b567196-20a5-4627-9ac0-6b55d545f2d3,07f3ce687dce8fa4518b83cd63bfbfb0383339fd188b5b6b22f4d33d0dbc445b56eabe1b74a1e06ab4cd5533bfdb89f0322934d5a2cc4fa67a4eb383ffd743ec,2020-11-22 15:00:00 UTC,2020-11-22 15:15:00 UTC,41.884987192,-87.620992913,41.879255084,-87.642648998,"41.884987192,-87.620992913","41.879255084,-87.642648998",32,28
c8e26aae-15fc-45e0-8187-aa04c2369be5,7ff1fd92d52bfeec34b599a2cf4c4491af29916df6fc3c84f88a2a86271ba1b02ee42929c63c2cf56253bf941f09e2af541a1c63446be3c8f36a1ab489ee8e12,2020-11-22 23:45:00 UTC,2020-11-22 23:45:00 UTC,41.884987192,-87.620992913,41.879255084,-87.642648998,"41.884987192,-87.620992913","41.879255084,-87.642648998",32,28
9dfd1754-f334-43c7-be13-442d1291d74b,4c3ec44766ab21a886f5e87c88f93c3259da9cf03d8db43f9f235669b0b25b4d2fe22e8521f845ca3843da2a5db30a581afe16ce69223f5fbf2951447d9c8817,2020-11-22 12:45:00 UTC,2020-11-22 12:45:00 UTC,41.884987192,-87.620992913,41.879255084,-87.642648998,"41.884987192,-87.620992913","41.879255084,-87.642648998",32,28
3d7e10a0-e433-4090-8956-a10b4db5d3d9,f877a25e59af4aa3bd6bcd9cbd099a493ce97d6103f0a283d42d9a8bc44506a3ea64e6d975b730976d70b06ec353300ce6dc75d8e3952304cbb1f8d81e83b626,2020-11-22 09:15:00 UTC,2020-11-22 09:30:00 UTC,41.884987192,-87.620992913,41.879255084,-87.642648998,"41.884987192,-87.620992913","41.879255084,-87.642648998",32,28
5ced9acf-73df-442e-bdf9-8650f7269a75,874080aaf697b6c95098044b224fe48093822dfb8bc85a2092813313e5ec7d3665e7c4d627304a3b62aba48c09e8a9acb5a0a56faf279fdaabd1f1209073755e,2020-11-22 18:30:00 UTC,2020-11-22 18:45:00 UTC,41.884987192,-87.620992913,41.879066994,-87.657005027,"41.884987192,-87.620992913","41.879066994,-87.657005027",32,28
59790cfb-f078-4406-bb1a-f1abb61c2c63,2ee014517008727c09c564f78b483383c62d85e7d5f0f82bb7b8a692bca650097a8d0942bc4d898d1c650160b2fe2639a25356dcd3b95887275783d9386b1cb1,2020-11-22 17:45:00 UTC,2020-11-22 18:00:00 UTC,41.884987192,-87.620992913,41.879066994,-87.657005027,"41.884987192,-87.620992913","41.879066994,-87.657005027",32,28
