unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_latlong,dropoff_latlong,pickup_community_area,dropoff_community_area
8a95e75d-4a24-447f-a174-0bf30b187112,926af17f25ba6bb13f6a72e9145b3962b02608eaa4791c99a4b9f8c55cc1e724b0d0bda27bee0c31942cfc8cb6b02d8857e3e3a97525ae1f89d7ba336d5da2e0,2020-11-22 18:30:00 UTC,2020-11-22 18:45:00 UTC,41.884987192,-87.620992913,41.899155613,-87.626210532,"41.884987192,-87.620992913","41.899155613,-87.626210532",32,8
6d958cb5-440d-42f1-8403-5cab51965048,0c8698dd0e6d968d193771b14459e0ad120684b5fb14d04152d815eedd554ebad815982eded546f25a641abc2b05630479e372a1210098ef83fe82940f942e5a,2020-11-22 11:45:00 UTC,2020-11-22 11:45:00 UTC,41.884987192,-87.620992913,41.899155613,-87.626210532,"41.884987192,-87.620992913","41.899155613,-87.626210532",32,8
3e62bd38-56c3-4205-ae4a-c30decb50ac6,2e8af02055a795ddeca16cb6848caa5adfcbf1d4bf6a86a86134dccb9b38cea7d5d09281baaf60d8675ef5177648294b31bee054305c953633ff16b1e8678a7c,2020-11-22 18:15:00 UTC,2020-11-22 18:30:00 UTC,41.884987192,-87.620992913,41.899155613,-87.626210532,"41.884987192,-87.620992913","41.899155613,-87.626210532",32,8
60ca458f-4d09-4cbd-8d06-3077a335a02d,509a4c582eba284472e237b50e8808d66cdaad6feb4c56d7b5c20408841d0f6dd5f41107f8bff41026ebd1da426ab93d98080eb025e3824750f09ba6198bdf4f,2020-11-22 17:15:00 UTC,2020-11-22 17:45:00 UTC,41.884987192,-87.620992913,41.899155613,-87.626210532,"41.884987192,-87.620992913","41.899155613,-87.626210532",32,8
3dc0e81d-d64a-4d54-883b-c58027e0ed38,f530d5b929ce74af87b4d03031ef14495b1a3e4a32c8fef8a5b917c18425d3e59a71220a011861dd3f6a0f9de2da46d8a71eac18c6a1fde9ef202c91e752a11f,2020-11-22 09:45:00 UTC,2020-11-22 10:00:00 UTC,41.884987192,-87.620992913,41.899155613,-87.626210532,"41.884987192,-87.620992913","41.899155613,-87.626210532",32,8
278b4984-02c8-4e7b-8827-2bf1b88278ae,62b0e1a76bc5636598048753e90fb399f67233dcee0846754e4f8267852232dd9f45dc81a703f1663bea1879a366c79973f8162ed2616bb976c934e75979c5e6,2020-11-22 15:00:00 UTC,2020-11-22 15:15:00 UTC,41.884987192,-87.620992913,41.892507781,-87.626214906,"41.884987192,-87.620992913","41.892507781,-87.626214906",32,8
74c08140-1ac0-4fbb-a012-338f4f2c7ad0,58bbf44d845bf7806953a0126fe5736fccb79aabf3241c97c7fc472c1d1fee195a9c1689e989b086bc0b899ef928655bc0b3388ffb56f2f414ad22dfc16e1173,2020-11-22 18:30:00 UTC,2020-11-22 18:45:00 UTC,41.884987192,-87.620992913,41.892507781,-87.626214906,"41.884987192,-87.620992913","41.892507781,-87.626214906",32,8
0a1cd2c8-d2fb-481d-844d-155358fee521,be7e1462a37397809dadade8e174ef3ccbc3073294df4a0c1786610d3fbbc2cd18543a46938764af03553b89897d23ee9f88307fd485162626822cd306c2fed5,2020-11-22 22:30:00 UTC,2020-11-22 22:30:00 UTC,41.884987192,-87.620992913,41.892507781,-87.626214906,"41.884987192,-87.620992913","41.892507781,-87.626214906",32,8
15bd98df-b8e9-41e4-aad5-e6f547714913,ad90a85a97a0d2d0d6b13514a66b6790071493bb8cb3211bad539c47188a29a842a112ce08f6a2ef2d3a65e90c5f9ded9d2a7891c5dc7730a0fac1ac3cd8d5f0,2020-11-22 18:15:00 UTC,2020-11-22 18:30:00 UTC,41.884987192,-87.620992913,41.892507781,-87.626214906,"41.884987192,-87.620992913","41.892507781,-87.626214906",32,8
3c7f9fd5-db46-4701-ba99-16ea4cabc6f2,b2707bdf44db66566d86ff68ad769ab10fb333982444c96e9e017a192d94155988cd30ece9cb2c3f51515dbc39518a06514c8e44a118f463b985bdf5c59ddeae,2020-11-22 13:30:00 UTC,2020-11-22 13:45:00 UTC,41.884987192,-87.620992913,41.892507781,-87.626214906,"41.884987192,-87.620992913","41.892507781,-87.626214906",32,8
1ee99b71-58f8-4c6e-acb4-20513705e689,9fba6769e05fbc6ed6d35fadbe7c4b13907439ba4c06e678e7d85b967ac9d3ac15b26924199492a83d7dfd9e6efa044c683d88971c5807947748a72c0acae60e,2020-11-22 09:00:00 UTC,2020-11-22 09:00:00 UTC,41.884987192,-87.620992913,41.892507781,-87.626214906,"41.884987192,-87.620992913","41.892507781,-87.626214906",32,8
