unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_latlong,dropoff_latlong,pickup_community_area,dropoff_community_area
8ece3472-dc5a-4819-a662-ca5feb303587,223702c6155649517dcb9f4860ae0fa2669903bbe7d54fae5475cd9677fc8230ad3f1bf9721b88063fb7a3e7b153de9a2e27521d15392ae203f9b17169833607,2020-11-22 13:15:00 UTC,2020-11-22 13:30:00 UTC,41.859349715,-87.617358006,41.877406123,-87.621971652,"41.859349715,-87.617358006","41.877406123,-87.621971652",33,32
aeba7456-ccb2-49ab-bc71-ecb2ba008977,5e555d00a5ef0548fdcd16e7c3bbdd6e5bc604c88aa9d0eac602f14ff56e2a28aa3bb82cd3c594452ea4622c7df7096da2b5a89576362dc620dd040a9328d290,2020-11-22 15:30:00 UTC,2020-11-22 15:45:00 UTC,41.859349715,-87.617358006,41.877406123,-87.621971652,"41.859349715,-87.617358006","41.877406123,-87.621971652",33,32
1158fedb-8dad-4f35-baa1-7d9d20f7b06f,e97ff21e0c8f655aa03ec62fbccdf33578a21516535ce7b13f4e1801542d2c8cfadb09631d5cf772da86f18e74d054b1b5f19285a9dde394cc217cced353068a,2020-11-22 07:45:00 UTC,2020-11-22 08:00:00 UTC,41.879255084,-87.642648998,41.877406123,-87.621971652,"41.879255084,-87.642648998","41.877406123,-87.621971652",28,32
b4094bb4-efa3-42dc-bfc4-d217e7283117,f5337a97915bf0266c525517caa320f251c924c8ece954720c0ff26ef0b9497799e171511560859486ba69d566c5c199db8417011ec1c8fca093ce70dbba554f,2020-11-22 09:00:00 UTC,2020-11-22 09:15:00 UTC,41.879255084,-87.642648998,41.877406123,-87.621971652,"41.879255084,-87.642648998","41.877406123,-87.621971652",28,32
2d65503f-4756-4cea-9732-3db3478e0e0c,2fd056590c9a7a99233571ae9f5eea3420d83365c5ae6d4df93dc299f532a0432a23a9b8fc0c65bf5ebbffa7e333d7f670877f71fe3bc76641112d95e29ef8e0,2020-11-22 08:30:00 UTC,2020-11-22 08:45:00 UTC,41.879255084,-87.642648998,41.877406123,-87.621971652,"41.879255084,-87.642648998","41.877406123,-87.621971652",28,32
64452fe5-25a0-40ea-abab-07f3b03661c0,180b2a6d689cccad88413fb5ad24145cee508ea5269a4fe5af48cfe631372d276a6a3a95a0380ab58f055ce89f47c6f5ac280beec2c151000819365012aef9a3,2020-11-22 13:30:00 UTC,2020-11-22 13:30:00 UTC,41.879255084,-87.642648998,41.877406123,-87.621971652,"41.879255084,-87.642648998","41.877406123,-87.621971652",28,32
148fb297-73e7-4194-9b54-0ed6d540d0cd,20f0095dddefb9029bdb3103ff951cf7ba8a5f4e71f404665c0da4f4a25cb9d0c358f1dbb02627efd1dad5a88b859c599942a8907f4203c31fbb2a4f3e1d31d2,2020-11-22 14:30:00 UTC,2020-11-22 14:30:00 UTC,41.879255084,-87.642648998,41.877406123,-87.621971652,"41.879255084,-87.642648998","41.877406123,-87.621971652",28,32
f596d599-9366-4811-b220-67a4cf7423a4,1affa7361d87ad31e0be8b016dd8e86d3c43e4e1d9ced961f3cecce4226c0d285d6ccae7a3f34db21a7ec3a501fb3d23a2f4fa76faf7ffb245bb711dafb319a0,2020-11-22 12:00:00 UTC,2020-11-22 12:15:00 UTC,41.879255084,-87.642648998,41.877406123,-87.621971652,"41.879255084,-87.642648998","41.877406123,-87.621971652",28,32
26a1bdb1-1d22-4f4c-8810-7bfd6997ca90,6c5398892be18888c013e43b42e89f703c6be1064a0c080735c170602e7526f65802ba9e026e1b557dc48ab67f865d84254468a20b5db44e6bcc17b558732c07,2020-11-22 19:30:00 UTC,2020-11-22 19:45:00 UTC,41.879255084,-87.642648998,41.877406123,-87.621971652,"41.879255084,-87.642648998","41.877406123,-87.621971652",28,32
45e4412e-2f9c-4b1a-8989-09f4699b0bce,34766262f2e312774b1ad4651b99dc23b780dbd00b658fd9425073c510a15d39b21d2c5835fdf71c447ecadcdf2211013d245331c588b302a74eb3128c5b0f83,2020-11-22 16:00:00 UTC,2020-11-22 16:15:00 UTC,41.891971508,-87.612945414,41.877406123,-87.621971652,"41.891971508,-87.612945414","41.877406123,-87.621971652",8,32
5832f25f-3cd4-4823-8f57-3be9f8ab048d,3563fdd4b400220b29c6bc5f88f63ab21f2a95f2eac9c6d6788ed15fb86e4b3d1029f76e3d48d4aee397c655aa963014a6da6792db6a89ab1dd9e5ae08c4644c,2020-11-22 17:30:00 UTC,2020-11-22 17:45:00 UTC,41.890922026,-87.618868355,41.877406123,-87.621971652,"41.890922026,-87.618868355","41.877406123,-87.621971652",8,32
e6257837-fb53-4e6e-973d-52c44d375bab,90d1d06c9e82801007cabc6d76113e7b7d2589d6b808e0dca7155c27b277ea0968ba4271f4ccc7f986490648f0fcda9242f7f9056f11002103460da3673cc02e,2020-11-22 08:30:00 UTC,2020-11-22 08:45:00 UTC,41.890922026,-87.618868355,41.877406123,-87.621971652,"41.890922026,-87.618868355","41.877406123,-87.621971652",8,32
7895f247-1630-4efc-9f81-c288e14fa37c,d5c8316aaa128f1979e9e3ee66572265161613d11e13351a630bd20cf4e4d44c357477b7273b626e74eee6391e3f4f4803ef89010bbc5e5ee10fe287671fd16f,2020-11-22 18:15:00 UTC,2020-11-22 18:30:00 UTC,41.89503345,-87.619710672,41.877406123,-87.621971652,"41.89503345,-87.619710672","41.877406123,-87.621971652",8,32
af659268-4202-42f6-94f5-62dcfb609356,fcde87feccfb80afe30ec861fbb49e67758cd1627f695f9a748523901ef8c8000cb967c3701a6b45e2532072705f988d44084556992d49df00af1299720b12e6,2020-11-22 15:30:00 UTC,2020-11-22 15:45:00 UTC,41.89503345,-87.619710672,41.877406123,-87.621971652,"41.89503345,-87.619710672","41.877406123,-87.621971652",8,32
3e40ae54-d8b4-4541-9f6c-39b931b861d2,a551c616b29b9db9ca3476a247202023f30a40c4dc115a7db0a0f2104d3ce4ad4fbc2dd487bc9f8dc796c1cdcb21d826dcc7f4383eecbd2926d84acee83233b7,2020-11-22 10:45:00 UTC,2020-11-22 11:00:00 UTC,41.898331794,-87.620762865,41.877406123,-87.621971652,"41.898331794,-87.620762865","41.877406123,-87.621971652",8,32
bafed9e1-5457-43af-b51b-27c116eba340,ef4e20a30e4c37497f89c353978886c9ebdf6bf8ab1a460a4fc4761962faff8ff7384c0dd72ac3df312d3e8e7fd7130f70d834784790d0c38687771cbe707398,2020-11-22 09:00:00 UTC,2020-11-22 09:00:00 UTC,41.884987192,-87.620992913,41.877406123,-87.621971652,"41.884987192,-87.620992913","41.877406123,-87.621971652",32,32
f79a3eeb-b7c0-4725-b31a-9d3b9bcb94d3,bc1bb780dd36d5c571b58fbf28f2942790b6ec912bc3a54e05f64f894e76585aefe88970a9f9780d5d4f1ff2dc4b8dd1574f78ac137a6ca965c24b5ed1606ed0,2020-11-22 09:45:00 UTC,2020-11-22 10:00:00 UTC,41.884987192,-87.620992913,41.877406123,-87.621971652,"41.884987192,-87.620992913","41.877406123,-87.621971652",32,32
